time_both,time_semester,time_year,Smoke,GPA,Tattoo,Facebook
F19,F,19,No,NA,No,0
F19,F,19,Yes,3.5,Yes,600
F19,F,19,No,2.8,No,300
F19,F,19,No,3.56,No,200
F19,F,19,No,NA,Yes,0
F19,F,19,No,NA,No,100
F19,F,19,No,NA,Yes,0
F19,F,19,Yes,3.2,No,NA
F19,F,19,No,2.9,No,500
F19,F,19,No,3.1,No,75
F19,F,19,No,NA,No,12
F19,F,19,No,3.4,No,100
F19,F,19,Yes,NA,No,0
F19,F,19,No,2.75,No,250
F19,F,19,No,3.1,No,600
F19,F,19,No,3.56,No,200
F19,F,19,No,NA,No,100
F19,F,19,No,NA,No,390
F19,F,19,Yes,3.2,Yes,800
F19,F,19,No,NA,No,700
F19,F,19,No,NA,No,100
F19,F,19,No,NA,No,7
F19,F,19,No,3.6,No,700
F19,F,19,No,3.5,No,70
F19,F,19,No,NA,No,125
F19,F,19,No,3.5,No,300
F19,F,19,No,3.75,No,400
F19,F,19,Yes,3.5,No,0
F19,F,19,No,3.5,No,250
F19,F,19,No,3.1,No,400
F19,F,19,Yes,2.25,No,1200
F19,F,19,No,3.1,No,277
F19,F,19,No,NA,No,208
F19,F,19,No,3,No,800
F19,F,19,No,NA,No,150
F19,F,19,Yes,3.5,No,900
F19,F,19,No,3.4,No,100
F19,F,19,No,NA,No,600
F19,F,19,Yes,NA,No,200
F19,F,19,No,NA,No,250
F19,F,19,No,3.7,Yes,200
F19,F,19,No,3.2,No,237
F19,F,19,Yes,3.2,No,764
F19,F,19,No,NA,No,0
F19,F,19,No,3,Yes,400
F19,F,19,No,3.54,Yes,300
F19,F,19,No,NA,No,200
F19,F,19,No,NA,No,100
F19,F,19,No,NA,Yes,412
F19,F,19,No,2.99,No,2000
F19,F,19,No,NA,No,0
F19,F,19,No,NA,No,0
F19,F,19,No,NA,Yes,80
F19,F,19,No,NA,No,567
F19,F,19,No,3.86,No,NA
F19,F,19,No,3,Yes,NA
F19,F,19,No,2.5,No,0
F19,F,19,No,3,Yes,0
F19,F,19,No,3.13,Yes,1000
F19,F,19,No,3.9,No,2000
F19,F,19,Yes,3.1,No,0
F19,F,19,No,3.4,Yes,400
F19,F,19,No,3.65,No,650
F19,F,19,No,3.82,No,0
F19,F,19,Yes,3.5,No,0
F19,F,19,No,2.8,No,300
F19,F,19,No,3.7,Yes,700
F19,F,19,No,3,No,200
F19,F,19,No,3.2,No,417
F19,F,19,Yes,3.56,No,831
F19,F,19,No,3.3,No,0
F19,F,19,No,3.2,No,200
F19,F,19,No,3.6,No,1500
F19,F,19,No,3,No,450
F19,F,19,No,3.63,No,300
F19,F,19,No,3.6,No,700
F19,F,19,No,3.9,No,600
F19,F,19,No,3.4,No,300
F19,F,19,No,2.75,No,350
F19,F,19,No,3.96,No,533
F19,F,19,No,NA,No,0
F19,F,19,No,2.9,No,0
F19,F,19,No,3.39,No,167
F19,F,19,No,2,No,150
F19,F,19,No,3.5,No,1000
F19,F,19,Yes,2.65,No,321
F19,F,19,No,3.2,No,1500
F19,F,19,No,NA,No,600
F19,F,19,No,NA,No,150
F19,F,19,No,NA,No,0
F19,F,19,No,3.3,No,100
F19,F,19,No,3.5,No,150
F19,F,19,No,NA,No,0
F19,F,19,Yes,3.1,No,360
F19,F,19,No,3.07,No,1000
F19,F,19,Yes,2.8,Yes,1000
F19,F,19,No,4,No,250
F19,F,19,Yes,2.82,No,800
F19,F,19,No,NA,No,641
F19,F,19,No,3.4,No,0
F19,F,19,No,2.4,No,NA
F19,F,19,No,3.44,No,NA
F19,F,19,No,NA,No,2
F19,F,19,No,3.72,No,0
F19,F,19,No,3.7,No,200
F19,F,19,No,NA,No,200
F19,F,19,No,3.51,No,240
F19,F,19,No,NA,No,200
F19,F,19,No,NA,No,540
F19,F,19,No,3.1,No,300
F19,F,19,No,NA,No,0
F19,F,19,No,2.96,No,300
F19,F,19,No,NA,No,200
F19,F,19,No,NA,Yes,172
F19,F,19,No,3.41,No,0
F19,F,19,No,2.7,Yes,1000
F19,F,19,No,3.55,No,750
F19,F,19,No,3.5,No,1018
F19,F,19,No,NA,Yes,400
F19,F,19,No,3.05,No,NA
F19,F,19,No,3.6,No,431
F19,F,19,No,2.8,No,0
F19,F,19,No,NA,No,730
F19,F,19,No,3,No,0
F19,F,19,No,NA,No,180
F19,F,19,No,3.8,No,0
F19,F,19,No,3.7,Yes,670
F19,F,19,No,3,No,200
F19,F,19,No,3.5,No,NA
F19,F,19,No,NA,No,125
F19,F,19,No,3.5,No,0
F19,F,19,No,3.3,No,1000
F19,F,19,No,2.9,No,500
F19,F,19,No,NA,No,0
F19,F,19,No,NA,No,300
F19,F,19,No,NA,No,438
F19,F,19,No,3.44,Yes,500
F19,F,19,No,3.75,No,0
F19,F,19,No,3.5,No,0
F19,F,19,No,3.6,No,0
F19,F,19,No,3.7,No,250
F19,F,19,No,3.5,No,36
F19,F,19,No,3.28,No,783
F19,F,19,No,2.75,Yes,400
F19,F,19,No,3.8,No,200
F19,F,19,No,NA,No,800
F19,F,19,Yes,2.98,No,0
F19,F,19,No,NA,No,88
F19,F,19,Yes,3.1,No,NA
F19,F,19,No,2.75,Yes,1000
F19,F,19,No,NA,No,0
F19,F,19,No,NA,No,550
F19,F,19,No,NA,No,390
F19,F,19,Yes,3.53,Yes,0
F19,F,19,No,3.9,No,300
F19,F,19,No,3.5,No,0
F19,F,19,No,2.3,No,350
F19,F,19,No,NA,No,400
F19,F,19,No,NA,No,NA
F19,F,19,No,NA,No,300
F19,F,19,No,2.95,No,300
F19,F,19,No,NA,No,500
F19,F,19,Yes,3.5,Yes,463
F19,F,19,No,2.6,No,680
F19,F,19,No,3.2,No,0
F19,F,19,Yes,3.5,No,1000
F19,F,19,Yes,NA,No,1009
F19,F,19,No,NA,NA,1000
F19,F,19,No,NA,No,600
F19,F,19,No,NA,No,800
F19,F,19,Yes,2.84,No,250
F19,F,19,Yes,2.8,No,0
F19,F,19,No,3.76,No,151
F19,F,19,No,NA,No,NA
F19,F,19,No,NA,No,0
F19,F,19,Yes,3,No,0
F19,F,19,Yes,3.11,No,0
F19,F,19,No,3.6,No,400
F19,F,19,No,3.2,No,479
F19,F,19,No,NA,No,NA
F19,F,19,No,3.75,No,282
F19,F,19,Yes,3.2,No,200
F19,F,19,No,NA,Yes,1000
F19,F,19,No,NA,No,252
F19,F,19,No,NA,No,339
F19,F,19,No,3.22,No,NA
F19,F,19,No,3.2,No,500
F19,F,19,No,3,No,600
F19,F,19,No,3,No,200
F19,F,19,Yes,NA,No,1696
F19,F,19,No,NA,No,695
F19,F,19,No,NA,Yes,1400
F19,F,19,No,NA,No,600
F19,F,19,Yes,NA,No,700
F19,F,19,No,NA,No,0
F19,F,19,No,NA,Yes,0
S20,S,20,No,NA,No,2000
S20,S,20,No,2.5,No,1060
S20,S,20,No,3,No,437
S20,S,20,Yes,3.5,No,1100
S20,S,20,No,3.3,No,245
S20,S,20,No,3.5,No,10
S20,S,20,No,3.33,No,281
S20,S,20,No,3.4,No,300
S20,S,20,No,3,No,200
S20,S,20,No,3,No,200
S20,S,20,No,3.4,No,20
S20,S,20,Yes,3,No,10
S20,S,20,No,3.96,No,100
S20,S,20,Yes,3.3,No,800
S20,S,20,No,3.3,No,235
S20,S,20,No,3.2,No,0
S20,S,20,No,2.7,No,500
S20,S,20,No,3.5,No,0
S20,S,20,No,3.63,No,0
S20,S,20,No,2.75,No,150
S20,S,20,No,3.44,No,600
S20,S,20,No,3.6,Yes,300
S20,S,20,No,2.5,No,0
S20,S,20,Yes,3.9,No,300
S20,S,20,Yes,3.8,No,1500
S20,S,20,Yes,3.7,No,200
S20,S,20,No,1.2,No,499
S20,S,20,No,4,No,0
S20,S,20,Yes,3.2,No,25
S20,S,20,No,2.2,No,40
S20,S,20,No,3.9,Yes,5
S20,S,20,No,3.65,No,10
S20,S,20,No,3.7,No,50
S20,S,20,No,3.4,No,7
S20,S,20,No,3.8,No,140
S20,S,20,No,3.83,No,150
S20,S,20,No,2.25,No,150
S20,S,20,Yes,3.2,Yes,300
S20,S,20,Yes,3.72,Yes,50
S20,S,20,No,3.1,No,25
S20,S,20,No,3,No,50
S20,S,20,Yes,3.3,No,457
S20,S,20,No,2.8,No,200
S20,S,20,No,3.3,No,30
S20,S,20,No,3.6,No,200
S20,S,20,No,3.6,No,150
S20,S,20,No,3.1,No,5
S20,S,20,No,3.19,No,300
S20,S,20,Yes,3.4,No,0
S20,S,20,Yes,3.3,No,0
S20,S,20,No,3,No,0
S20,S,20,No,2.4,No,5
S20,S,20,Yes,3.4,No,400
S20,S,20,No,3,No,75
S20,S,20,No,3,No,800
S20,S,20,No,3,No,600
S20,S,20,No,3.5,No,387
S20,S,20,No,3.28,No,300
S20,S,20,Yes,3.5,Yes,0
S20,S,20,Yes,3.7,No,200
S20,S,20,No,3.8,No,500
S20,S,20,No,3,No,400
S20,S,20,No,3.4,Yes,500
S20,S,20,No,3,No,70
S20,S,20,No,3.8,No,419
S20,S,20,No,3,No,NA
S20,S,20,Yes,2.4,No,100
S20,S,20,No,3,No,0
S20,S,20,Yes,3.58,No,1200
S20,S,20,No,3.08,No,0
S20,S,20,No,2,Yes,0
S20,S,20,Yes,3.33,NA,300
S20,S,20,No,3,No,600
S20,S,20,No,3.3,No,400
S20,S,20,No,3.36,No,50
S20,S,20,No,3.5,No,150
S20,S,20,Yes,2.99,No,1200
S20,S,20,No,3.4,No,500
S20,S,20,No,2.8,No,0
S20,S,20,No,3.9,No,300
S20,S,20,No,3.25,No,105
S20,S,20,No,3.82,No,600
S20,S,20,No,3,No,0
S20,S,20,No,3.69,No,NA
S20,S,20,No,3.3,Yes,0
S20,S,20,Yes,3.02,No,0
S20,S,20,No,3.5,Yes,200
S20,S,20,Yes,3.29,No,0
S20,S,20,No,3.5,No,0
S20,S,20,No,1.2,No,100
S20,S,20,No,3.55,No,10
S20,S,20,No,3.1,No,312
S20,S,20,No,2.7,No,2000
S20,S,20,Yes,2.78,No,0
S20,S,20,Yes,3.2,No,0
S20,S,20,No,3.05,No,20
S20,S,20,No,2.75,No,90
S20,S,20,No,3.16,No,150
S20,S,20,Yes,3.3,No,0
S20,S,20,Yes,2.6,No,0
S20,S,20,No,2.5,No,0
S20,S,20,No,3.2,No,100
S20,S,20,No,3.1,Yes,0
S20,S,20,Yes,3.5,No,1014
S20,S,20,Yes,3,No,432
S20,S,20,No,2.7,No,NA
S20,S,20,No,3.66,No,500
S20,S,20,No,3,Yes,100
S20,S,20,No,3.35,No,270
S20,S,20,No,3.8,No,160
S20,S,20,Yes,3.2,No,0
S20,S,20,No,3.5,No,400
S20,S,20,No,2.9,Yes,638
S20,S,20,No,3.23,No,500
S20,S,20,No,3.4,No,2219
S20,S,20,Yes,3,No,1200
S20,S,20,Yes,3.8,No,560
S20,S,20,Yes,2.89,No,1350
S20,S,20,No,3,Yes,1500
S20,S,20,No,3.56,No,241
S20,S,20,No,3.1,No,300
S20,S,20,Yes,3.17,No,0
S20,S,20,No,3.7,No,0
S20,S,20,No,3.28,No,670
S20,S,20,Yes,3.1,NA,NA
S20,S,20,Yes,3.29,Yes,500
S20,S,20,No,3.63,No,205
S20,S,20,No,3.12,NA,1000
S20,S,20,Yes,3.4,No,2500
S20,S,20,Yes,3.49,No,150
S20,S,20,No,2.7,No,100
S20,S,20,No,2.7,Yes,400
S20,S,20,No,3.4,No,160
S20,S,20,No,3.4,No,200
S20,S,20,Yes,3.6,No,0
S20,S,20,No,3.1,No,0
S20,S,20,No,3,No,0
S20,S,20,No,3.8,No,1000
S20,S,20,No,2.75,No,0
S20,S,20,No,3,Yes,600
S20,S,20,No,3.55,No,0
S20,S,20,Yes,3.3,No,1000
S20,S,20,No,3.3,No,400
S20,S,20,Yes,2.75,No,600
S20,S,20,No,3.4,No,0
S20,S,20,No,2.6,No,200
S20,S,20,Yes,3.5,No,0
S20,S,20,No,NA,Yes,NA
S20,S,20,No,3.4,No,655
S20,S,20,No,NA,No,3000
S20,S,20,No,NA,No,216
S20,S,20,Yes,3.25,No,0
S20,S,20,Yes,3.73,No,0
S20,S,20,No,2.8,No,0
S20,S,20,No,3.02,No,755
S20,S,20,Yes,2.2,No,0
S20,S,20,No,NA,No,0
S20,S,20,No,2,Yes,0
S20,S,20,No,2,Yes,0
S20,S,20,No,2,Yes,0
S20,S,20,No,2,Yes,0
S20,S,20,No,3.5,No,0
S20,S,20,No,3.5,No,50
S20,S,20,No,3.2,No,300
S20,S,20,No,3.4,No,300
S20,S,20,No,3.3,No,30
S20,S,20,No,3.7,No,NA
S20,S,20,No,NA,No,0
S20,S,20,No,3.2,No,500
S20,S,20,No,3.3,No,187
S20,S,20,No,3.25,No,300
S20,S,20,No,3.1,Yes,0
S20,S,20,Yes,3,No,900
S20,S,20,No,3.4,No,2000
S20,S,20,No,3.4,No,500
S20,S,20,No,3.3,Yes,NA
S20,S,20,No,3.8,No,0
S20,S,20,Yes,NA,Yes,30
S20,S,20,No,2.1,No,0
S20,S,20,No,2.96,No,NA
S20,S,20,Yes,3.7,Yes,30
S20,S,20,No,3.11,No,0
S20,S,20,Yes,NA,No,NA
S20,S,20,No,2.6,Yes,0
S20,S,20,No,3.4,No,900
S20,S,20,No,3.72,No,NA
S20,S,20,Yes,2.85,No,0
S20,S,20,No,3.17,Yes,50
S20,S,20,No,3,No,500
S20,S,20,No,3.14,No,250
S20,S,20,No,3,No,0
S20,S,20,No,3.1,No,100
S20,S,20,No,3,No,600
S20,S,20,No,2.9,No,0
S20,S,20,No,3.2,Yes,114
S20,S,20,No,2.8,No,0
F20,F,20,No,3.6,No,NA
F20,F,20,No,NA,No,0
F20,F,20,Yes,NA,Yes,130
F20,F,20,No,3.2,No,895
F20,F,20,No,NA,No,650
F20,F,20,No,3.56,Yes,7
F20,F,20,No,3,NA,0
F20,F,20,No,NA,No,NA
F20,F,20,No,3.3,No,400
F20,F,20,No,NA,No,0
F20,F,20,No,3.14,No,287
F20,F,20,No,3.5,Yes,0
F20,F,20,No,NA,No,0
F20,F,20,No,2.72,No,0
F20,F,20,No,3.9,No,0
F20,F,20,No,NA,No,0
F20,F,20,No,3.89,No,173
F20,F,20,No,NA,Yes,0
F20,F,20,No,2.8,Yes,133
F20,F,20,No,NA,Yes,243
F20,F,20,No,NA,No,117
F20,F,20,No,NA,No,2
F20,F,20,No,3.7,No,0
F20,F,20,No,NA,No,NA
F20,F,20,No,NA,No,NA
F20,F,20,No,NA,No,NA
F20,F,20,No,NA,No,300
F20,F,20,No,NA,No,740
F20,F,20,No,NA,No,643
F20,F,20,No,2.98,No,0
F20,F,20,No,3.9,No,420
F20,F,20,No,3.4,No,40
F20,F,20,No,NA,No,2
F20,F,20,No,3.4,No,254
F20,F,20,Yes,3.6,No,250
F20,F,20,No,NA,No,20
F20,F,20,No,NA,No,NA
F20,F,20,No,NA,No,NA
F20,F,20,No,NA,No,15
F20,F,20,No,3.5,No,0
F20,F,20,No,3.87,No,400
F20,F,20,No,3.43,No,0
F20,F,20,No,NA,No,20
F20,F,20,Yes,3.69,No,3
F20,F,20,No,NA,No,250
F20,F,20,No,NA,No,200
F20,F,20,No,3.91,No,0
F20,F,20,No,3.3,No,0
F20,F,20,No,3.86,No,1300
F20,F,20,No,3.1,No,0
F20,F,20,No,3.67,No,244
F20,F,20,No,3.2,No,0
F20,F,20,No,3.45,No,374
F20,F,20,No,NA,No,554
F20,F,20,No,3.56,Yes,303
F20,F,20,No,3,No,1000
F20,F,20,No,NA,No,8
F20,F,20,No,NA,No,0
F20,F,20,No,NA,No,47
F20,F,20,No,3.2,No,0
F20,F,20,No,2.6,Yes,256
F20,F,20,No,2.2,No,722
F20,F,20,No,NA,No,500
F20,F,20,No,NA,No,NA
F20,F,20,No,3.25,Yes,250
F20,F,20,Yes,NA,No,0
F20,F,20,No,3.77,Yes,500
F20,F,20,No,3.77,Yes,493
F20,F,20,No,NA,No,78
F20,F,20,No,NA,No,30
F20,F,20,No,NA,No,232
F20,F,20,No,NA,No,0
F20,F,20,No,NA,No,24
F20,F,20,No,NA,Yes,0
F20,F,20,No,3.11,No,100
F20,F,20,No,NA,No,50
F20,F,20,No,NA,No,150
F20,F,20,No,NA,No,96
F20,F,20,No,NA,No,0
F20,F,20,No,3.52,No,180
F20,F,20,Yes,NA,No,405
F20,F,20,No,3.49,No,45
F20,F,20,No,NA,No,0
F20,F,20,No,NA,No,373
F20,F,20,No,NA,No,0
F20,F,20,No,NA,No,0
F20,F,20,No,NA,Yes,550
F20,F,20,No,3.75,Yes,500
F20,F,20,No,NA,No,NA
F20,F,20,No,3,No,0
F20,F,20,No,NA,No,100
F20,F,20,No,3.7,No,0
F20,F,20,No,3.8,No,250
F20,F,20,No,NA,No,100
F20,F,20,No,2.8,No,50
F20,F,20,No,NA,Yes,300
F20,F,20,No,NA,No,72
F20,F,20,No,NA,No,0
F20,F,20,No,3.6,No,70
F20,F,20,No,3.67,Yes,300
F20,F,20,No,NA,No,0
F20,F,20,No,NA,No,0
F20,F,20,No,NA,No,100
F20,F,20,No,3.56,Yes,800
F20,F,20,No,NA,No,0
F20,F,20,Yes,3.36,No,900
F20,F,20,No,NA,Yes,218
F20,F,20,No,3.9,No,424
F20,F,20,No,NA,No,25
F20,F,20,No,3.65,No,615
F20,F,20,No,3.11,Yes,0
F20,F,20,Yes,3,No,400
F20,F,20,No,3.5,No,180
F20,F,20,No,NA,No,NA
F20,F,20,No,2.18,No,200
F20,F,20,No,NA,No,308
F20,F,20,No,3.2,No,112
F20,F,20,No,NA,No,564
F20,F,20,No,2.9,No,0
F20,F,20,No,3.6,Yes,167
F20,F,20,No,NA,Yes,300
F20,F,20,No,3.3,No,0
F20,F,20,No,NA,Yes,469
F20,F,20,No,3.36,Yes,1009
F20,F,20,No,NA,No,0
F20,F,20,No,NA,No,0
F20,F,20,No,NA,No,1000
F20,F,20,Yes,2.6,No,880
F20,F,20,No,NA,No,2
F20,F,20,Yes,3.6,Yes,1000
F20,F,20,Yes,3.1,No,0
F20,F,20,No,3,No,486
F20,F,20,No,3.45,No,0
F20,F,20,No,3.1,No,0
F20,F,20,Yes,3.2,No,3573
F20,F,20,No,3.6,No,250
F20,F,20,No,2.9,No,0
F20,F,20,No,NA,No,101
F20,F,20,No,NA,No,170
F20,F,20,No,NA,No,0
F20,F,20,No,NA,Yes,28
F20,F,20,No,NA,No,268
S21,S,21,No,NA,No,NA
S21,S,21,Yes,3.8,No,NA
S21,S,21,No,3,No,1200
S21,S,21,No,3.7,No,515
S21,S,21,No,3.48,No,150
S21,S,21,No,3.57,No,400
S21,S,21,No,NA,No,0
S21,S,21,No,3.7,No,88
S21,S,21,No,3,No,700
S21,S,21,No,3.6,No,0
S21,S,21,No,3.88,No,0
S21,S,21,No,3.11,No,260
S21,S,21,No,3.79,No,618
S21,S,21,No,3.5,No,428
S21,S,21,No,NA,No,0
S21,S,21,No,3.6,No,0
S21,S,21,No,3.74,No,768
S21,S,21,No,3.74,No,485
S21,S,21,No,3.69,No,NA
S21,S,21,No,3,No,NA
S21,S,21,Yes,3.65,No,0
S21,S,21,No,3.5,Yes,200
S21,S,21,No,3.5,No,3000
S21,S,21,No,3.86,No,70
S21,S,21,No,3.5,No,0
S21,S,21,No,3.5,No,90
S21,S,21,No,3.9,No,0
S21,S,21,No,3.14,Yes,0
S21,S,21,No,3.47,No,0
S21,S,21,No,3.89,Yes,0
S21,S,21,Yes,3.03,Yes,704
S21,S,21,No,2.8,No,0
S21,S,21,No,NA,No,0
S21,S,21,No,3.7,No,NA
S21,S,21,No,3.8,No,102
S21,S,21,No,3,No,0
S21,S,21,No,2.9,No,95
S21,S,21,No,3.9,No,0
S21,S,21,No,3.3,No,0
S21,S,21,Yes,3,NA,NA
S21,S,21,No,3.72,No,874
S21,S,21,No,3,Yes,660
S21,S,21,No,3.1,No,0
S21,S,21,No,3.5,No,0
S21,S,21,No,3.9,No,242
S21,S,21,No,3.5,No,300
S21,S,21,No,3.3,No,20
S21,S,21,Yes,3.56,No,548
S21,S,21,No,3.2,No,0
S21,S,21,No,3.93,No,146
S21,S,21,No,3.5,Yes,200
S21,S,21,Yes,2.7,No,700
S21,S,21,Yes,3,No,3405
S21,S,21,No,3.5,Yes,60
S21,S,21,No,3.7,No,140
S21,S,21,No,3.7,No,0
S21,S,21,No,3.56,No,0
S21,S,21,No,NA,No,0
S21,S,21,No,2.75,No,1200
S21,S,21,No,3.72,No,208
S21,S,21,No,3,No,1500
S21,S,21,No,3.02,No,750
S21,S,21,No,3.1,No,750
S21,S,21,No,3.2,No,0
S21,S,21,No,3.6,No,NA
S21,S,21,No,3.97,No,0
S21,S,21,No,3.72,Yes,65
S21,S,21,Yes,NA,Yes,119
S21,S,21,No,4,No,560
S21,S,21,No,3.12,No,30
S21,S,21,No,3.4,No,800
S21,S,21,No,3.25,No,180
S21,S,21,No,3.8,No,49
S21,S,21,No,3.8,No,0
S21,S,21,No,3.6,No,0
S21,S,21,No,2.8,No,0
S21,S,21,Yes,3.55,No,162
S21,S,21,No,3.89,No,440
S21,S,21,No,3.57,No,0
S21,S,21,No,3,No,210
S21,S,21,No,3.3,No,176
S21,S,21,No,3,No,40
S21,S,21,No,3.1,No,250
S21,S,21,No,3.1,No,0
S21,S,21,No,3.7,No,350
S21,S,21,No,3.2,No,48
S21,S,21,No,3.17,No,216
S21,S,21,Yes,3.85,No,100
S21,S,21,No,3.75,No,534
S21,S,21,No,2.4,No,0
S21,S,21,No,3.4,Yes,0
S21,S,21,No,3.25,Yes,362
S21,S,21,No,3.85,No,400
S21,S,21,No,3.4,Yes,924
S21,S,21,No,2.97,No,1250
S21,S,21,No,3.73,No,716
S21,S,21,No,3.2,No,537
S21,S,21,No,3.5,No,81
S21,S,21,No,3,No,200
S21,S,21,No,NA,No,343
S21,S,21,No,3.5,No,100
S21,S,21,No,3.72,Yes,666
S21,S,21,No,3.3,No,450
S21,S,21,No,3.3,No,800
S21,S,21,No,3.3,No,65
S21,S,21,No,3,Yes,1000
S21,S,21,No,3.1,No,0
S21,S,21,Yes,3.25,Yes,20
S21,S,21,No,2.8,No,535
S21,S,21,No,3,No,630
S21,S,21,No,3.94,No,438
S21,S,21,No,2.5,Yes,500
S21,S,21,No,3.1,No,0
S21,S,21,No,3.14,No,378
S21,S,21,No,3.8,No,60
S21,S,21,No,3.5,No,357
S21,S,21,No,2.9,No,0
S21,S,21,No,2,No,400
S21,S,21,No,3.1,No,325
S21,S,21,No,3.94,No,206
S21,S,21,No,3.59,No,300
S21,S,21,Yes,3.3,No,0
S21,S,21,No,3.2,No,0
S21,S,21,No,3.47,Yes,150
S21,S,21,Yes,3.25,No,400
S21,S,21,No,3,No,400
S21,S,21,No,3.9,No,0
S21,S,21,No,3.18,Yes,268
S21,S,21,Yes,3.2,No,0
S21,S,21,No,3.4,No,0
S21,S,21,No,3.9,No,19
S21,S,21,No,3.4,No,0
S21,S,21,Yes,3.14,No,220
S21,S,21,No,3.4,No,32
S21,S,21,No,3.4,No,0
S21,S,21,No,3.61,No,150
S21,S,21,No,3.8,No,0
S21,S,21,No,3.58,No,25
S21,S,21,No,NA,Yes,NA
S21,S,21,No,NA,No,NA
S21,S,21,No,3.51,No,250
S21,S,21,No,3.1,No,807
S21,S,21,No,4,Yes,212
S21,S,21,No,3,No,0
S21,S,21,Yes,3.1,Yes,175
S21,S,21,No,3.6,No,400
S21,S,21,No,3.2,No,0
S21,S,21,No,3.1,No,0
S21,S,21,Yes,NA,No,800
S21,S,21,No,3.2,No,232
S21,S,21,No,3,No,20
S21,S,21,No,3.2,No,0
S21,S,21,No,3.3,Yes,400
S21,S,21,No,3.5,No,25
F21,F,21,No,NA,No,NA
F21,F,21,No,3.5,No,200
F21,F,21,No,3.75,No,646
F21,F,21,No,3.4,No,200
F21,F,21,Yes,3.5,No,24
F21,F,21,No,NA,No,56
F21,F,21,No,NA,Yes,10
F21,F,21,No,NA,No,0
F21,F,21,No,3.7,No,0
F21,F,21,No,NA,Yes,300
F21,F,21,No,3,No,3
F21,F,21,No,NA,No,0
F21,F,21,No,NA,No,112
F21,F,21,No,3.68,No,20
F21,F,21,No,NA,No,80
F21,F,21,No,3.4,No,0
F21,F,21,No,NA,No,NA
F21,F,21,No,NA,No,0
F21,F,21,No,3,No,NA
F21,F,21,No,3.44,Yes,300
F21,F,21,No,3.19,No,900
F21,F,21,No,NA,No,150
F21,F,21,No,NA,No,0
F21,F,21,No,2.7,Yes,300
F21,F,21,No,NA,Yes,0
F21,F,21,No,3.8,Yes,0
F21,F,21,No,NA,No,0
F21,F,21,No,NA,No,0
F21,F,21,Yes,3.6,No,250
F21,F,21,No,NA,No,15
F21,F,21,No,3.9,No,140
F21,F,21,No,3.6,No,0
F21,F,21,No,NA,No,208
F21,F,21,No,3.87,No,110
F21,F,21,No,3,Yes,54
F21,F,21,Yes,3.4,Yes,727
F21,F,21,No,NA,No,0
F21,F,21,No,NA,No,100
F21,F,21,No,3.85,No,240
F21,F,21,No,3.5,No,374
F21,F,21,No,3.6,No,0
F21,F,21,No,NA,Yes,0
F21,F,21,No,3.67,No,50
F21,F,21,No,NA,No,0
F21,F,21,No,NA,No,100
F21,F,21,No,3.8,No,650
F21,F,21,No,NA,No,100
F21,F,21,No,NA,No,0
F21,F,21,No,2.75,No,0
F21,F,21,No,3,No,15
F21,F,21,No,3.71,No,150
F21,F,21,No,NA,No,50
F21,F,21,No,3.08,No,250
F21,F,21,No,2.98,No,45
F21,F,21,Yes,NA,Yes,415
F21,F,21,Yes,3.43,No,0
F21,F,21,No,3.3,Yes,30
F21,F,21,No,NA,No,413
F21,F,21,No,3.4,Yes,735
F21,F,21,No,3.3,No,375
F21,F,21,No,3.83,No,802
F21,F,21,No,3,No,0
F21,F,21,No,3.1,No,0
F21,F,21,No,3.3,No,0
F21,F,21,Yes,NA,No,0
F21,F,21,No,2.7,No,0
F21,F,21,No,3.2,No,0
F21,F,21,No,NA,No,0
F21,F,21,Yes,NA,No,100
F21,F,21,No,3,No,0
F21,F,21,Yes,NA,No,200
F21,F,21,Yes,NA,Yes,0
F21,F,21,No,NA,Yes,0
F21,F,21,Yes,3.8,Yes,462
F21,F,21,No,NA,No,0
F21,F,21,No,3.56,No,0
F21,F,21,No,NA,No,200
F21,F,21,No,3.48,Yes,0
F21,F,21,No,3.1,No,100
F21,F,21,No,NA,No,70
F21,F,21,No,3.3,No,0
F21,F,21,No,3,Yes,700
F21,F,21,No,NA,No,50
F21,F,21,No,3.6,No,0
F21,F,21,No,NA,No,NA
F21,F,21,Yes,NA,No,0
F21,F,21,No,NA,No,0
F21,F,21,No,NA,No,812
F21,F,21,No,NA,No,88
F21,F,21,No,3.8,Yes,0
F21,F,21,No,2.7,No,0
F21,F,21,Yes,NA,Yes,120
F21,F,21,No,NA,No,400
F21,F,21,No,NA,No,0
F21,F,21,No,NA,No,212
F21,F,21,No,NA,No,0
F21,F,21,No,NA,No,200
F21,F,21,No,NA,No,50
F21,F,21,No,2.9,Yes,0
F21,F,21,Yes,3.3,No,0
F21,F,21,No,NA,No,0
F21,F,21,No,NA,Yes,NA
F21,F,21,No,2.6,No,1000
F21,F,21,No,NA,No,45
F21,F,21,No,3.5,No,150
F21,F,21,No,NA,No,0
F21,F,21,Yes,NA,No,587
F21,F,21,No,3.71,Yes,392
F21,F,21,No,NA,Yes,150
F21,F,21,No,2.41,No,10
F21,F,21,No,NA,No,0
F21,F,21,No,4,No,0
F21,F,21,No,NA,No,0
F21,F,21,No,NA,No,0
F21,F,21,No,3.6,Yes,15
F21,F,21,No,3.2,Yes,0
F21,F,21,No,NA,Yes,400
F21,F,21,No,NA,No,500
F21,F,21,No,3.62,No,200
F21,F,21,No,3.65,No,NA
